UserId,DishId,ReviewScore
11,174,2.86
11,175,2.86
11,177,2.86
11,178,2.86
11,180,2.86
11,182,4.1
11,183,2.86
11,186,2.86
11,187,2.86
11,188,2.86
11,189,2.86
11,190,2.86
11,191,2.86
11,192,2.86
11,194,2.86
11,195,4.83
11,197,1.63
11,198,2.86
11,199,4.51
11,200,4.7
11,201,2.86
11,202,2.86
11,203,4.91
11,204,4.94
11,205,4.4
11,206,2.86
11,207,2.86
11,208,1.72
11,209,2.86
11,210,1.4
11,211,4.01
11,212,2.86
11,213,4.69
11,214,4.64
11,215,2.86
11,216,2.86
11,217,4.62
11,219,1.08
11,220,2.86
11,221,1.77
11,222,2.86
11,223,2.86
11,224,4.56
11,225,2.86
11,226,2.86
11,227,2.86
11,228,2.86
11,229,1.6
11,230,2.86
11,231,2.86
11,233,4.23
11,234,2.86
11,235,2.86
11,236,2.86
11,237,2.86
11,240,2.86
11,241,2.86
11,242,1.37
11,244,4.73
11,245,4.95
11,246,1.47
11,247,4.68
11,251,2.86
11,252,2.86
11,254,2.86
11,255,4.8
11,256,2.86
11,257,2.86
11,258,2.86
11,259,2.86
11,260,4.02
11,261,1.74
11,262,1.11
11,263,2.86
11,264,2.86
11,265,4.36
11,267,2.86
11,270,4.11
11,271,4.08
11,273,1.99
11,274,4.98
11,275,4.54
11,277,2.86
11,278,2.86
11,279,2.86
11,280,2.86
11,281,2.86
11,283,2.86
11,284,4.05
11,285,4.47
11,287,2.86
11,288,4.86
11,289,2.86
11,290,2.86
11,291,2.86
11,292,4.68
11,294,2.86
11,298,2.86
11,299,2.86
11,300,4.83
11,301,2.86
11,302,2.86
11,303,2.86
11,304,2.86
11,305,4.84
11,306,4.8
11,307,2.86
11,308,2.86
11,309,2.86
11,311,2.86
11,314,1.12
11,315,2.86
11,316,2.86
11,318,2.86
11,319,2.86
11,320,2.86
11,321,1.72
11,323,2.86
11,324,2.86
11,325,2.86
11,326,2.86
11,328,2.86
11,329,2.86
11,330,2.86
11,331,2.86
11,332,2.86
11,333,4.93
11,334,2.86
11,335,2.86
11,337,2.86
11,338,2.86
11,339,2.86
11,340,4.32
11,341,4.11
11,346,4.74
11,347,4.52
11,348,2.86
11,349,2.86
11,350,2.86
11,351,2.86
11,352,2.86
11,353,2.86
11,355,2.86
11,358,2.86
11,359,2.86
11,365,2.86
11,366,2.86
11,367,2.86
11,370,4.46
11,371,2.86
11,372,4.05
11,373,2.86
11,374,4.74
11,375,2.86
11,376,4.58
11,377,2.86
11,378,2.86
11,379,4.51
11,381,2.86
11,382,2.86
11,383,4.66
11,384,2.86
11,385,2.86
11,387,4.94
11,388,4.04
11,389,2.86
11,390,2.86
11,391,4.88
11,392,4.16
11,393,2.86
11,394,4.36
11,396,2.86
11,397,2.86
11,398,2.86
11,399,2.86
11,400,2.86
11,401,2.86
11,402,4.82
11,403,2.86
11,404,2.86
11,406,2.86
11,407,4.11
11,408,4.18
11,409,2.86
11,410,4.46
11,411,2.86
11,412,2.86
11,413,2.86
11,414,4.83
11,415,2.86
11,416,4.56
11,417,4.71
11,418,2.86
11,419,2.86
11,420,2.86
11,421,2.86
11,422,2.86
11,423,2.86
11,424,2.86
11,426,4.45
11,427,2.86
11,428,2.86
11,430,2.86
11,431,2.86
11,432,2.86
11,433,4.52
11,434,2.86
11,435,4.74
11,436,4.61
11,437,2.86
11,438,2.86
11,439,4.16
11,440,2.86
11,441,4.5
11,442,2.86
11,443,2.86
11,444,2.86
11,445,1.74
11,446,2.86
11,447,4.22
11,448,2.86
11,449,1.13
11,450,2.86
11,451,4.22
11,452,4.09
11,453,2.86
11,454,2.86
11,455,2.86
11,456,2.86
11,458,4.72
11,459,4.24
11,460,1.88
11,461,2.86
11,463,2.86
11,464,2.86
11,466,2.86
11,467,2.86
11,468,4.99
11,470,2.86
11,471,2.86
11,472,2.86
11,473,4.61
11,474,1.49
11,475,4.35
11,476,2.86
11,477,2.86
11,478,2.86
11,479,2.86
11,480,2.86
11,481,2.86
11,482,2.86
11,483,4.95
11,484,2.86
11,485,2.86
11,488,2.86
11,489,2.86
11,490,2.86
11,491,2.86
11,492,2.86
11,493,2.86
11,494,2.86
11,495,2.86
11,496,2.86
11,497,4.11
11,498,2.86
11,499,2.86
11,500,4.63
11,501,2.86
11,502,2.86
11,503,2.86
11,504,4.04
11,505,2.86
11,506,4.2
11,508,2.86
11,509,2.86
11,510,2.86
11,511,4.06
11,512,2.86
11,513,4.53
11,514,4.38
11,515,2.86
11,517,1.33
11,518,2.86
11,519,2.86
11,520,2.86
11,521,2.86
11,522,2.86
11,524,2.86
11,525,1.92
11,526,4.98
11,528,2.86
11,529,2.86
11,530,2.86
11,531,2.86
11,532,2.86
11,533,2.86
11,534,2.86
11,535,4.52
11,536,2.86
11,537,2.86
11,538,2.86
11,539,2.86
11,541,2.86
11,542,4.74
11,543,2.86
11,544,4.37
11,545,2.86
11,547,4.89
11,548,2.86
11,549,4.19
11,550,1.96
11,551,4.88
11,552,2.86
11,553,2.86
11,554,2.86
11,555,2.86
11,556,4.44
11,557,4.44
11,558,2.86
11,560,2.86
11,561,2.86
11,563,4.22
11,564,2.86
11,565,4.71
11,567,2.86
11,569,2.86
11,570,4.84
11,571,2.86
11,572,4.38
11,573,2.86
11,574,4.7
11,575,2.86
11,577,2.86
11,579,4.94
11,580,2.86
11,582,2.86
11,583,2.86
11,586,2.86
11,587,2.86
11,588,4.16
11,590,2.86
11,594,1.41
11,595,2.86
11,596,4.03
11,597,2.86
11,598,2.86
11,599,4.56
11,600,2.86
11,603,4.46
11,605,4.98
11,607,1.72
11,608,2.86
11,610,2.86
11,611,2.86
11,612,5.0
11,613,2.86
11,614,1.58
11,615,2.86
11,616,4.24
11,618,2.86
11,619,2.86
11,620,2.86
11,621,2.86
11,622,2.86
11,623,2.86
11,624,4.08
11,625,4.38
11,626,4.35
11,628,2.86
11,629,4.26
11,630,2.86
11,631,4.23
11,632,4.44
11,634,2.86
11,635,2.86
11,636,2.86
11,637,4.82
11,638,2.86
11,639,4.83
11,641,2.86
11,642,2.86
11,643,2.86
11,645,2.86
11,646,2.86
11,647,2.86
11,648,2.86
11,649,2.86
11,650,2.86
11,651,2.86
11,652,1.48
11,656,4.56
11,657,2.86
11,658,1.49
11,659,4.35
11,660,1.38
11,661,2.86
11,662,2.86
11,663,4.55
11,664,2.86
11,665,2.86
11,666,4.35
11,667,4.37
11,668,2.86
11,670,2.86
11,671,4.64
11,672,2.86
11,674,2.86
11,675,2.86
11,678,2.86
11,679,4.43
11,681,2.86
11,682,2.86
11,684,2.86
11,685,2.86
11,687,4.77
11,688,2.86
11,689,2.86
11,690,4.7
11,691,2.86
11,692,2.86
11,694,4.64
11,695,4.26
11,696,2.86
11,697,2.86
11,698,2.86
11,699,2.86
11,700,2.86
11,701,2.86
11,702,4.14
11,703,2.86
11,705,1.92
11,706,1.56
11,707,1.35
11,708,4.68
11,709,2.86
11,710,2.86
11,711,4.77
11,712,4.32
11,713,4.92
11,714,2.86
11,715,2.86
11,716,2.86
11,717,4.22
11,718,1.47
11,719,2.86
11,720,2.86
11,721,1.58
11,722,2.86
11,723,2.86
11,724,4.82
11,725,2.86
11,726,2.86
11,729,2.86
11,731,2.86
11,732,4.5
11,733,2.86
11,734,4.56
11,735,4.03
11,736,4.2
11,737,4.67
11,738,4.73
11,740,2.86
11,741,1.47
11,742,1.87
11,743,4.82
11,744,2.86
11,745,2.86
11,747,2.86
11,748,2.86
11,749,2.86
11,750,2.86
11,751,2.86
11,752,2.86
11,753,2.86
11,754,2.86
11,755,2.86
11,756,2.86
11,758,1.46
11,759,4.16
11,760,4.02
11,761,4.48
11,762,4.14
11,763,4.02
11,770,4.61
11,771,2.86
11,773,2.86
11,774,2.86
11,775,2.86
11,777,2.86
11,778,2.86
11,779,2.86
11,780,2.86
11,781,4.57
11,782,2.86
11,783,4.95
11,784,2.86
11,785,2.86
11,786,1.67
11,787,1.01
11,788,2.86
11,789,1.12
11,790,2.86
11,791,2.86
11,792,2.86
11,793,2.86
11,794,2.86
11,795,2.86
11,796,2.86
11,797,1.97
11,798,1.22
11,800,2.86
11,801,4.32
11,802,4.43
11,803,1.82
11,804,4.24
11,805,2.86
11,806,2.86
11,807,2.86
11,808,2.86
11,809,4.56
11,810,2.86
11,811,2.0
11,812,2.86
11,815,1.83
11,816,2.86
11,817,2.86
11,818,4.24
11,820,2.86
11,821,4.43
11,822,4.02
11,824,2.86
11,825,2.86
11,827,2.86
11,828,2.86
11,829,4.79
11,831,4.96
11,832,2.86
11,833,2.86
11,834,2.86
11,835,4.39
11,836,2.86
11,837,1.83
11,838,2.86
11,839,2.86
11,841,2.86
11,842,2.86
11,843,2.86
11,844,4.55
11,845,2.86
11,846,2.86
11,847,2.86
11,848,4.83
11,849,4.71
11,850,4.79
11,851,2.86
11,852,2.86
11,853,2.86
11,854,2.86
11,855,2.86
11,856,4.32
11,857,4.65
11,858,4.03
11,859,4.83
11,860,1.01
11,861,1.98
11,862,2.86
11,863,2.86
11,864,2.86
11,865,2.86
11,866,2.86
11,867,2.86
11,868,2.86
11,869,2.86
11,871,4.34
11,872,2.86
11,873,4.69
11,874,2.86
11,875,2.86
11,880,1.19
11,881,2.86
11,882,2.86
11,883,2.86
11,885,2.86
11,887,2.86
11,888,2.86
11,889,4.11
11,890,2.86
11,891,2.86
11,892,4.01
11,893,2.86
11,894,4.43
11,895,2.86
12,2,2.86
12,3,2.86
12,4,2.86
12,6,2.86
12,9,2.86
12,10,2.86
12,12,2.86
12,14,2.86
12,16,2.86
12,18,2.86
12,19,2.86
12,20,2.86
12,25,2.86
12,29,2.86
12,32,2.86
12,34,2.86
12,36,2.86
12,37,2.86
12,39,2.86
12,40,2.86
12,41,2.86
12,43,2.86
12,46,2.86
12,47,2.86
12,48,2.86
12,49,2.86
12,52,1.8
12,55,2.86
12,56,4.49
12,57,2.86
12,58,2.86
12,59,4.44
12,60,4.72
12,61,2.86
12,63,2.86
12,64,4.91
12,65,2.86
12,66,2.86
12,67,2.86
12,68,2.86
12,69,2.86
12,70,4.93
12,71,2.86
12,72,2.86
12,73,4.76
12,75,2.86
12,76,2.86
12,77,1.3
12,79,2.86
12,80,2.86
12,81,2.86
12,82,4.22
12,84,2.86
12,85,4.4
12,86,2.86
12,87,2.86
12,88,2.86
12,89,4.06
12,90,2.86
12,91,2.86
12,92,4.14
12,93,1.29
12,94,4.94
12,95,2.86
12,96,2.86
12,97,2.86
12,98,2.86
12,99,2.86
12,100,4.82
12,101,2.86
12,102,2.86
12,103,2.86
12,106,4.24
12,107,2.86
12,111,4.69
12,112,2.86
12,114,4.35
12,115,2.86
12,116,4.24
12,117,2.86
12,118,2.86
12,119,2.86
12,120,4.92
12,122,4.06
12,123,4.82
12,124,4.07
12,125,4.01
12,126,4.04
12,127,2.86
12,128,4.87
12,130,2.86
12,131,4.4
12,132,1.76
12,133,2.86
12,134,2.86
12,136,2.86
12,137,4.0
12,138,1.96
12,140,4.2
12,141,2.86
12,142,4.41
12,144,4.26
12,145,2.86
12,146,2.86
12,147,2.86
12,148,4.55
12,149,4.32
12,150,2.86
12,151,2.86
12,152,2.86
12,153,2.86
12,154,2.86
12,156,2.86
12,157,4.71
12,158,4.9
12,159,2.86
12,160,2.86
12,162,2.86
12,163,2.86
12,164,2.86
12,165,2.86
12,166,2.86
12,167,2.86
12,168,2.86
12,169,4.78
12,170,4.7
12,171,2.86
12,172,1.63
12,173,4.63
12,174,4.14
12,175,4.88
12,177,2.86
12,178,2.86
12,180,4.77
12,182,1.69
12,183,2.86
12,186,2.86
12,187,2.86
12,188,4.99
12,189,4.83
12,190,2.86
12,191,4.71
12,192,4.83
12,194,2.86
12,195,2.86
12,197,2.86
12,198,2.86
12,199,2.86
12,200,1.33
12,201,2.86
12,202,2.86
12,203,1.82
12,204,1.07
12,205,1.93
12,206,2.86
12,207,4.17
12,208,2.86
12,209,2.86
12,210,2.86
12,211,2.86
12,212,4.84
12,213,1.78
12,214,2.86
12,215,2.86
12,216,4.96
12,217,2.86
12,219,2.86
12,220,4.35
12,221,2.86
12,222,2.86
12,223,4.57
12,224,2.86
12,225,4.28
12,226,4.87
12,227,4.26
12,228,4.57
12,229,2.86
12,230,2.86
12,231,4.47
12,233,2.86
12,234,2.86
12,235,2.86
12,236,4.18
12,237,2.86
12,240,4.03
12,241,4.67
12,242,2.86
12,244,1.17
12,245,1.4
12,246,2.86
12,247,2.86
12,251,2.86
12,252,2.86
12,254,2.86
12,255,1.85
12,256,4.26
12,257,2.86
12,258,2.86
12,259,2.86
12,260,1.7
12,261,2.86
12,262,2.86
12,263,2.86
12,264,2.86
12,265,2.86
12,267,2.86
12,270,2.86
12,271,1.62
12,273,2.86
12,274,1.73
12,275,2.86
12,277,4.35
12,278,2.86
12,279,2.86
12,280,4.56
12,281,2.86
12,283,2.86
12,284,1.09
12,285,1.76
12,287,4.38
12,288,2.86
12,289,4.29
12,290,4.32
12,291,4.85
12,292,2.86
12,294,2.86
12,298,2.86
12,299,4.63
12,300,1.36
12,301,4.74
12,302,2.86
12,303,4.74
12,304,4.11
12,305,2.86
12,306,2.86
12,307,2.86
12,308,2.86
12,309,4.65
12,311,4.36
12,314,2.86
12,315,2.86
12,316,4.08
12,318,2.86
12,319,2.86
12,320,4.04
12,321,2.86
12,323,4.34
12,324,2.86
12,325,2.86
12,326,2.86
12,328,2.86
12,329,2.86
12,330,4.35
12,331,4.04
12,332,2.86
12,333,1.39
12,334,4.11
12,335,2.86
12,337,4.19
12,338,4.67
12,339,4.44
12,340,1.86
12,341,2.86
12,346,1.62
12,347,2.86
12,348,2.86
12,349,2.86
12,350,2.86
12,351,4.37
12,352,2.86
12,353,2.86
12,355,4.35
12,358,2.86
12,359,4.1
12,365,4.79
12,366,4.88
12,367,2.86
12,370,1.02
12,371,4.69
12,372,1.17
12,373,2.86
12,374,1.39
12,375,2.86
12,376,1.59
12,377,2.86
12,378,2.86
12,379,2.86
12,381,2.86
12,382,4.45
12,383,2.86
12,384,4.67
12,385,2.86
12,387,2.86
12,388,2.86
12,389,4.58
12,390,4.67
12,391,2.86
12,392,2.86
12,393,4.07
12,394,2.86
12,396,2.86
12,397,2.86
12,398,2.86
12,399,2.86
12,400,2.86
12,401,2.86
12,402,2.86
12,403,2.86
12,404,4.07
12,406,4.79
12,407,2.86
12,408,2.86
12,409,2.86
12,410,2.86
12,411,4.33
12,412,2.86
12,413,2.86
12,414,2.86
12,415,4.27
12,416,2.86
12,417,1.65
12,418,2.86
12,419,2.86
12,420,2.86
12,421,2.86
12,422,2.86
12,423,4.17
12,424,4.32
12,426,2.86
12,427,4.32
12,428,4.39
12,430,4.49
12,431,4.33
12,432,4.8
12,433,2.86
12,434,4.45
12,435,2.86
12,436,2.86
12,437,4.38
12,438,2.86
12,439,2.86
12,440,4.71
12,441,2.86
12,442,4.35
12,443,4.32
12,444,4.45
12,445,2.86
12,446,4.22
12,447,1.97
12,448,2.86
12,449,2.86
12,450,4.38
12,451,1.81
12,452,1.68
12,453,2.86
12,454,4.14
12,455,2.86
12,456,2.86
12,458,1.89
12,459,2.86
12,460,2.86
12,461,4.97
12,463,4.69
12,464,4.1
12,466,4.09
12,467,4.52
12,468,2.86
12,470,4.93
12,471,2.86
12,472,2.86
12,473,1.4
12,474,2.86
12,475,2.86
12,476,2.86
12,477,2.86
12,478,2.86
12,479,2.86
12,480,4.3
12,481,4.62
12,482,4.28
12,483,1.93
12,484,4.09
12,485,4.87
12,488,4.07
12,489,4.09
12,490,2.86
12,491,4.24
12,492,4.4
12,493,2.86
12,494,2.86
12,495,4.49
12,496,2.86
12,497,2.86
12,498,4.03
12,499,4.93
12,500,2.86
12,501,2.86
12,502,4.83
12,503,4.79
12,504,1.23
12,505,2.86
12,506,2.86
12,508,4.19
12,509,2.86
12,510,4.44
12,511,1.21
12,512,2.86
12,513,1.16
12,514,2.86
12,515,2.86
12,517,2.86
12,518,2.86
12,519,4.19
12,520,2.86
12,521,4.66
12,522,2.86
12,524,2.86
12,525,2.86
12,526,2.86
12,528,2.86
12,529,2.86
12,530,4.83
12,531,4.08
12,532,2.86
12,533,4.62
12,534,4.28
12,535,2.86
12,536,4.39
12,537,4.52
12,538,4.5
12,539,2.86
12,541,2.86
12,542,1.02
12,543,4.21
12,544,1.86
12,545,2.86
12,547,2.86
12,548,4.35
12,549,1.94
12,550,2.86
12,551,1.32
12,552,4.67
12,553,4.22
12,554,2.86
12,555,4.52
12,556,2.86
12,557,2.86
12,558,4.2
12,560,2.86
12,561,2.86
12,563,1.05
12,564,2.86
12,565,1.61
12,567,2.86
12,569,2.86
12,570,2.86
12,571,2.86
12,572,2.86
12,573,4.07
12,574,1.32
12,575,2.86
12,577,2.86
12,579,1.93
12,580,2.86
12,582,2.86
12,583,2.86
12,586,4.3
12,587,2.86
12,588,1.86
12,590,2.86
12,594,2.86
12,595,2.86
12,596,1.8
12,597,4.37
12,598,2.86
12,599,2.86
12,600,4.98
12,603,2.86
12,605,1.76
12,607,2.86
12,608,2.86
12,610,4.16
12,611,2.86
12,612,1.57
12,613,4.19
12,614,2.86
12,615,2.86
12,616,1.93
12,618,4.65
12,619,2.86
12,620,4.42
12,621,2.86
12,622,2.86
12,623,2.86
12,624,2.86
12,625,2.86
12,626,2.86
12,628,4.58
12,629,2.86
12,630,2.86
12,631,2.86
12,632,1.85
12,634,4.94
12,635,2.86
12,636,2.86
12,637,1.83
12,638,2.86
12,639,2.86
12,641,2.86
12,642,2.86
12,643,4.59
12,645,2.86
12,646,2.86
12,647,2.86
12,648,2.86
12,649,2.86
12,650,2.86
12,651,4.36
12,652,2.86
12,656,2.86
12,657,2.86
12,658,2.86
12,659,2.86
12,660,2.86
12,661,2.86
12,662,4.23
12,663,1.76
12,664,2.86
12,665,4.37
12,666,1.36
12,667,1.07
12,668,2.86
12,670,4.95
12,671,2.86
12,672,4.44
12,674,4.99
12,675,4.75
12,678,4.5
12,679,1.4
12,681,4.3
12,682,2.86
12,684,2.86
12,685,2.86
12,687,1.86
12,688,2.86
12,689,4.92
12,690,1.6
12,691,2.86
12,692,2.86
12,694,1.71
12,695,2.86
12,696,2.86
12,697,2.86
12,698,2.86
12,699,2.86
12,700,2.86
12,701,2.86
12,702,2.86
12,703,4.63
12,705,2.86
12,706,2.86
12,707,2.86
12,708,2.86
12,709,2.86
12,710,2.86
12,711,1.26
12,712,1.57
12,713,1.11
12,714,4.28
12,715,2.86
12,716,2.86
12,717,1.52
12,718,2.86
12,719,2.86
12,720,2.86
12,721,2.86
12,722,2.86
12,723,2.86
12,724,1.47
12,725,2.86
12,726,2.86
12,729,2.86
12,731,2.86
12,732,1.43
12,733,4.01
12,734,2.86
12,735,2.86
12,736,2.86
12,737,2.86
12,738,1.04
12,740,2.86
12,741,2.86
12,742,2.86
12,743,2.86
12,744,4.58
12,745,2.86
12,747,2.86
12,748,2.86
12,749,2.86
12,750,2.86
12,751,2.86
12,752,4.42
12,753,4.43
12,754,4.09
12,755,2.86
12,756,2.86
12,758,2.86
12,759,1.9
12,760,1.87
12,761,1.38
12,762,1.87
12,763,2.86
12,770,2.86
12,771,2.86
12,773,2.86
12,774,4.24
12,775,2.86
12,777,2.86
12,778,2.86
12,779,2.86
12,780,2.86
12,781,1.08
12,782,4.54
12,783,1.16
12,784,4.42
12,785,4.22
12,786,2.86
12,787,2.86
12,788,2.86
12,789,2.86
12,790,2.86
12,791,2.86
12,792,2.86
12,793,2.86
12,794,2.86
12,795,2.86
12,796,2.86
12,797,2.86
12,798,2.86
12,800,2.86
12,801,1.39
12,802,2.86
12,803,2.86
12,804,2.86
12,805,4.2
12,806,2.86
12,807,2.86
12,808,4.29
12,809,2.86
12,810,2.86
12,811,2.86
12,812,2.86
12,815,2.86
12,816,2.86
12,817,2.86
12,818,1.47
12,820,2.86
12,821,1.69
12,822,1.53
12,824,2.86
12,825,2.86
12,827,2.86
12,828,2.86
12,829,1.56
12,831,2.86
12,832,2.86
12,833,2.86
12,834,2.86
12,835,2.86
12,836,2.86
12,837,2.86
12,838,4.4
12,839,2.86
12,841,2.86
12,842,2.86
12,843,4.34
12,844,2.86
12,845,4.96
12,846,2.86
12,847,2.86
12,848,2.86
12,849,2.86
12,850,2.86
12,851,2.86
12,852,2.86
12,853,4.94
12,854,2.86
12,855,2.86
12,856,1.15
12,857,1.97
12,858,1.54
12,859,1.06
12,860,2.86
12,861,2.86
12,862,2.86
12,863,2.86
12,864,2.86
12,865,2.86
12,866,2.86
12,867,2.86
12,868,4.18
12,869,4.29
12,871,2.86
12,872,4.33
12,873,2.86
12,874,2.86
12,875,4.44
12,880,2.86
12,881,2.86
12,882,2.86
12,883,2.86
12,885,2.86
12,887,2.86
12,888,2.86
12,889,1.5
12,890,2.86
12,891,4.03
12,892,2.86
12,893,4.25
12,894,2.86
12,895,4.0
13,2,2.86
13,3,1.62
13,4,1.05
13,6,4.41
13,9,2.86
13,10,2.86
13,12,4.29
13,14,2.86
13,16,2.86
13,18,4.28
13,19,4.41
13,20,2.86
13,25,1.33
13,29,4.3
13,32,4.47
13,34,1.26
13,36,4.66
13,37,2.86
13,39,2.86
13,40,2.86
13,41,1.17
13,43,1.85
13,46,4.59
13,47,4.89
13,48,4.35
13,49,2.86
13,52,4.01
13,55,2.86
13,56,2.86
13,57,2.86
13,58,2.86
13,59,2.86
13,60,2.86
13,61,1.89
13,63,2.86
13,64,2.86
13,65,1.81
13,66,4.39
13,67,2.86
13,68,1.59
13,69,2.86
13,70,2.86
13,71,1.54
13,72,2.86
13,73,2.86
13,75,1.77
13,76,4.22
13,77,4.31
13,79,1.27
13,80,1.05
13,81,1.84
13,82,2.86
13,84,2.86
13,85,2.86
13,86,2.86
13,87,1.53
13,88,1.48
13,89,2.86
13,90,1.88
13,91,2.86
13,92,2.86
13,93,4.12
13,94,2.86
13,95,1.89
13,96,2.86
13,97,1.31
13,98,2.86
13,99,2.86
13,100,2.86
13,101,2.86
13,102,4.31
13,103,1.32
13,106,2.86
13,107,1.46
13,111,2.86
13,112,1.15
13,114,2.86
13,115,4.76
13,116,2.86
13,117,2.86
13,118,2.86
13,119,1.51
13,120,2.86
13,122,2.86
13,123,2.86
13,124,2.86
13,125,2.86
13,126,2.86
13,127,4.89
13,128,2.86
13,130,1.48
13,131,2.86
13,132,4.9
13,133,2.86
13,134,2.86
13,136,2.86
13,137,2.86
13,138,4.79
13,140,2.86
13,141,4.43
13,142,2.86
13,144,2.86
13,145,1.82
13,146,2.86
13,147,2.86
13,148,2.86
13,149,2.86
13,150,2.86
13,151,4.85
13,152,4.15
13,153,2.86
13,154,2.86
13,156,2.86
13,157,2.86
13,158,2.86
13,159,4.92
13,160,1.94
13,162,4.68
13,163,2.86
13,164,2.86
13,165,1.69
13,166,2.86
13,167,2.86
13,168,2.86
13,169,2.86
13,170,2.86
13,171,4.65
13,172,5.0
13,173,2.86
13,174,2.86
13,175,2.86
13,177,2.86
13,178,2.86
13,180,2.86
13,182,4.18
13,183,2.86
13,186,2.86
13,187,2.86
13,188,2.86
13,189,2.86
13,190,4.17
13,191,2.86
13,192,2.86
13,194,2.86
13,195,1.94
13,197,2.86
13,198,2.86
13,199,1.86
13,200,4.11
13,201,2.86
13,202,2.86
13,203,4.35
13,204,4.51
13,205,4.46
13,206,2.86
13,207,2.86
13,208,2.86
13,209,2.86
13,210,2.86
13,211,1.47
13,212,2.86
13,213,4.3
13,214,1.22
13,215,2.86
13,216,2.86
13,217,1.39
13,219,2.86
13,220,2.86
13,221,2.86
13,222,4.8
13,223,2.86
13,224,1.13
13,225,2.86
13,226,2.86
13,227,2.86
13,228,2.86
13,229,2.86
13,230,2.86
13,231,2.86
13,233,1.42
13,234,2.86
13,235,2.86
13,236,2.86
13,237,2.86
13,240,2.86
13,241,2.86
13,242,2.86
13,244,4.99
13,245,4.77
13,246,2.86
13,247,1.17
13,251,4.04
13,252,2.86
13,254,4.66
13,255,4.89
13,256,2.86
13,257,4.91
13,258,2.86
13,259,4.11
13,260,4.29
13,261,2.86
13,262,2.86
13,263,2.86
13,264,2.86
13,265,1.51
13,267,2.86
13,270,1.88
13,271,4.85
13,273,2.86
13,274,4.37
13,275,1.11
13,277,2.86
13,278,4.17
13,279,2.86
13,280,2.86
13,281,2.86
13,283,2.86
13,284,4.76
13,285,4.99
13,287,2.86
13,288,1.85
13,289,2.86
13,290,2.86
13,291,2.86
13,292,1.34
13,294,2.86
13,298,2.86
13,299,2.86
13,300,4.7
13,301,2.86
13,302,2.86
13,303,2.86
13,304,2.86
13,305,1.5
13,306,1.48
13,307,2.86
13,308,2.86
13,309,2.86
13,311,2.86
13,314,2.86
13,315,4.68
13,316,2.86
13,318,4.4
13,319,2.86
13,320,2.86
13,321,2.86
13,323,2.86
13,324,2.86
13,325,2.86
13,326,2.86
13,328,2.86
13,329,2.86
13,330,2.86
13,331,2.86
13,332,4.06
13,333,4.2
13,334,2.86
13,335,4.46
13,337,2.86
13,338,2.86
13,339,2.86
13,340,4.06
13,341,1.24
13,346,4.58
13,347,1.31
13,348,2.86
13,349,2.86
13,350,2.86
13,351,2.86
13,352,2.86
13,353,2.86
13,355,2.86
13,358,4.81
13,359,2.86
13,365,2.86
13,366,2.86
13,367,4.34
13,370,4.45
13,371,2.86
13,372,4.72
13,373,2.86
13,374,4.82
13,375,2.86
13,376,4.87
13,377,2.86
13,378,2.86
13,379,1.3
13,381,2.86
13,382,2.86
13,383,1.97
13,384,2.86
13,385,4.87
13,387,1.48
13,388,1.53
13,389,2.86
13,390,2.86
13,391,1.81
13,392,1.71
13,393,2.86
13,394,1.58
13,396,4.5
13,397,4.82
13,398,4.09
13,399,4.21
13,400,2.86
13,401,4.71
13,402,1.67
13,403,2.86
13,404,2.86
13,406,2.86
13,407,1.47
13,408,1.04
13,409,4.76
13,410,1.38
13,411,2.86
13,412,2.86
13,413,4.32
13,414,1.77
13,415,2.86
13,416,1.86
13,417,4.5
13,418,2.86
13,419,2.86
13,420,2.86
13,421,2.86
13,422,4.21
13,423,2.86
13,424,2.86
13,426,1.11
13,427,2.86
13,428,2.86
13,430,2.86
13,431,2.86
13,432,2.86
13,433,1.25
13,434,2.86
13,435,1.79
13,436,1.08
13,437,2.86
13,438,4.5
13,439,1.96
13,440,2.86
13,441,1.7
13,442,2.86
13,443,2.86
13,444,2.86
13,445,2.86
13,446,2.86
13,447,4.53
13,448,2.86
13,449,2.86
13,450,2.86
13,451,4.78
13,452,4.64
13,453,2.86
13,454,2.86
13,455,2.86
13,456,2.86
13,458,4.56
13,459,1.94
13,460,2.86
13,461,2.86
13,463,2.86
13,464,2.86
13,466,2.86
13,467,2.86
13,468,1.77
13,470,2.86
13,471,2.86
13,472,2.86
13,473,4.8
13,474,2.86
13,475,1.65
13,476,2.86
13,477,4.93
13,478,4.02
13,479,2.86
13,480,2.86
13,481,2.86
13,482,2.86
13,483,4.18
13,484,2.86
13,485,2.86
13,488,2.86
13,489,2.86
13,490,4.88
13,491,2.86
13,492,2.86
13,493,2.86
13,494,4.56
13,495,2.86
13,496,4.31
13,497,1.99
13,498,2.86
13,499,2.86
13,500,1.02
13,501,4.79
13,502,2.86
13,503,2.86
13,504,4.43
13,505,4.32
13,506,1.1
13,508,2.86
13,509,2.86
13,510,2.86
13,511,4.3
13,512,2.86
13,513,4.04
13,514,1.81
13,515,2.86
13,517,2.86
13,518,2.86
13,519,2.86
13,520,4.4
13,521,2.86
13,522,2.86
13,524,2.86
13,525,2.86
13,526,1.0
13,528,4.46
13,529,2.86
13,530,2.86
13,531,2.86
13,532,2.86
13,533,2.86
13,534,2.86
13,535,1.88
13,536,2.86
13,537,2.86
13,538,2.86
13,539,2.86
13,541,4.91
13,542,4.77
13,543,2.86
13,544,4.05
